127.0.0.1 - - [18/Jun/2020:14:44:31 +0700] "GET / HTTP/1.1" 404 994
0:0:0:0:0:0:0:1 - - [18/Jun/2020:15:06:19 +0700] "GET /RMN_4SC/admin/css/sb-admin-2.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [18/Jun/2020:15:06:19 +0700] "GET /RMN_4SC/admin/vendor/jquery/jquery.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [18/Jun/2020:15:06:19 +0700] "GET /RMN_4SC/admin/vendor/jquery-easing/jquery.easing.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [18/Jun/2020:15:06:19 +0700] "GET /RMN_4SC/admin/vendor/bootstrap/js/bootstrap.bundle.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [18/Jun/2020:15:06:19 +0700] "GET /RMN_4SC/admin/js/sb-admin-2.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [18/Jun/2020:15:06:20 +0700] "GET /RMN_4SC/admin/vendor/fontawesome-free/webfonts/fa-solid-900.woff2 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [18/Jun/2020:15:06:20 +0700] "GET /RMN_4SC/admin/vendor/fontawesome-free/webfonts/fa-regular-400.woff2 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [18/Jun/2020:15:11:19 +0700] "GET /RMN_4SC/admin/add_matakuliah.jsp HTTP/1.1" 200 19066
0:0:0:0:0:0:0:1 - - [18/Jun/2020:15:13:25 +0700] "GET /RMN_4SC/admin/add_matakuliah.jsp HTTP/1.1" 200 19065
0:0:0:0:0:0:0:1 - - [18/Jun/2020:15:13:30 +0700] "GET /RMN_4SC/admin/login.html HTTP/1.1" 404 1042
0:0:0:0:0:0:0:1 - - [18/Jun/2020:15:14:11 +0700] "GET /RMN_4SC/admin/add_matakuliah.jsp HTTP/1.1" 200 19065
0:0:0:0:0:0:0:1 - - [18/Jun/2020:15:14:11 +0700] "GET /RMN_4SC/admin/vendor/fontawesome-free/css/all.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [18/Jun/2020:15:14:11 +0700] "GET /RMN_4SC/admin/css/sb-admin-2.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [18/Jun/2020:15:14:11 +0700] "GET /RMN_4SC/admin/vendor/jquery/jquery.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [18/Jun/2020:15:14:11 +0700] "GET /RMN_4SC/admin/vendor/bootstrap/js/bootstrap.bundle.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [18/Jun/2020:15:14:11 +0700] "GET /RMN_4SC/admin/js/sb-admin-2.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [18/Jun/2020:15:14:11 +0700] "GET /RMN_4SC/admin/vendor/jquery-easing/jquery.easing.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [18/Jun/2020:15:14:11 +0700] "GET /RMN_4SC/admin/vendor/fontawesome-free/webfonts/fa-solid-900.woff2 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [18/Jun/2020:15:14:11 +0700] "GET /RMN_4SC/admin/vendor/fontawesome-free/webfonts/fa-regular-400.woff2 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [18/Jun/2020:15:14:16 +0700] "GET /RMN_4SC/admin/tables.html HTTP/1.1" 404 1044
0:0:0:0:0:0:0:1 - - [18/Jun/2020:17:07:10 +0700] "GET /RMN_4SC/admin/add_matakuliah.jsp HTTP/1.1" 200 19376
0:0:0:0:0:0:0:1 - - [18/Jun/2020:17:07:10 +0700] "GET /RMN_4SC/admin/vendor/fontawesome-free/css/all.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [18/Jun/2020:17:07:10 +0700] "GET /RMN_4SC/admin/css/sb-admin-2.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [18/Jun/2020:17:07:10 +0700] "GET /RMN_4SC/admin/vendor/jquery/jquery.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [18/Jun/2020:17:07:10 +0700] "GET /RMN_4SC/admin/vendor/jquery-easing/jquery.easing.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [18/Jun/2020:17:07:10 +0700] "GET /RMN_4SC/admin/vendor/bootstrap/js/bootstrap.bundle.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [18/Jun/2020:17:07:10 +0700] "GET /RMN_4SC/admin/js/sb-admin-2.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [18/Jun/2020:17:07:39 +0700] "GET /RMN_4SC/admin/add_matakuliah.jsp HTTP/1.1" 200 19376
0:0:0:0:0:0:0:1 - - [18/Jun/2020:17:07:39 +0700] "GET /RMN_4SC/admin/vendor/fontawesome-free/css/all.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [18/Jun/2020:17:07:39 +0700] "GET /RMN_4SC/admin/css/sb-admin-2.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [18/Jun/2020:17:07:39 +0700] "GET /RMN_4SC/admin/vendor/jquery/jquery.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [18/Jun/2020:17:07:39 +0700] "GET /RMN_4SC/admin/vendor/bootstrap/js/bootstrap.bundle.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [18/Jun/2020:17:07:39 +0700] "GET /RMN_4SC/admin/js/sb-admin-2.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [18/Jun/2020:17:07:39 +0700] "GET /RMN_4SC/admin/vendor/jquery-easing/jquery.easing.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [18/Jun/2020:17:08:41 +0700] "GET /RMN_4SC/admin/vendor/fontawesome-free/webfonts/fa-solid-900.woff2 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [18/Jun/2020:17:08:41 +0700] "GET /RMN_4SC/admin/vendor/fontawesome-free/webfonts/fa-regular-400.woff2 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [18/Jun/2020:17:13:13 +0700] "GET /RMN_4SC/admin/add_matakuliah.jsp HTTP/1.1" 200 19376
0:0:0:0:0:0:0:1 - - [18/Jun/2020:17:13:13 +0700] "GET /RMN_4SC/admin/vendor/fontawesome-free/css/all.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [18/Jun/2020:17:13:13 +0700] "GET /RMN_4SC/admin/css/sb-admin-2.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [18/Jun/2020:17:13:13 +0700] "GET /RMN_4SC/admin/vendor/jquery/jquery.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [18/Jun/2020:17:13:13 +0700] "GET /RMN_4SC/admin/vendor/jquery-easing/jquery.easing.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [18/Jun/2020:17:13:13 +0700] "GET /RMN_4SC/admin/vendor/bootstrap/js/bootstrap.bundle.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [18/Jun/2020:17:13:13 +0700] "GET /RMN_4SC/admin/js/sb-admin-2.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [18/Jun/2020:17:13:13 +0700] "GET /RMN_4SC/admin/vendor/fontawesome-free/webfonts/fa-solid-900.woff2 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [18/Jun/2020:17:13:13 +0700] "GET /RMN_4SC/admin/vendor/fontawesome-free/webfonts/fa-regular-400.woff2 HTTP/1.1" 304 -
